,place,confidence
3005,sssss eun 하도리1091,0.655217
3006,머리야 빨리 자라라 군대 가기 전에 염색 하고 싶다 ,0.229038
3007,하도리1091,0.389210
3008,노키즈 앙뜨레누보 세상조용히식사 결혼기념일 세상에나보름달뜨셨음,0.241829
3009,한옥이이쁜카페,0.682616
3010,양산의 스트롤링 카페 ,0.425630
3011,노키즈 노키즈크루 nokidz nokidzcrew choreo choreographer dancer 소통 선팔 맞팔 언팔 yoojiae1129,0.323528
3012,노키즈 파넬 ,0.367616
3013,하도리1091,0.274002
3014,노키즈 노청소년 ,0.308883
3015,하도리,0.541572
3016,노키즈 노키즈크루 nokidz nokidzcrew ,0.195701
3017,저희 센터,0.568089
3018,노키즈 집,0.615521
3019,노키즈 노키즈크루 ,0.538818
3020,선팔 맞팔 언팔 ,0.194898
3021,제주 제주시 ,0.605955
3022,이구만유 노키즈 노키즈크루 ,0.224018
3023,연신내,0.762116
3024,제주도 중문카페 찌우데스네 제주,0.606768
3025,강추 온천천카페거리 ,0.235722
3026,하도리1091,0.853101
3027,노키즈 나만키즈 허니델꾸 ,0.208596
3028,제주도 ,0.691662
3029,하도리1091,0.849732
3030,하도리1091,0.736421
3031,홍대 ,0.936914
3032,양산카페 ,0.376676
3033,롯데시티호텔마포 ,0.991083
3034,하도리1091,0.890161
3035,제주,0.132921
3036,제주도 중문 바다,0.266020
3037,하도리1091,0.790737
3038,한팀에5인까지만입장가능,0.687015
3039,LMC 레코즈 엘엠씨레코즈 ,0.362296
3040,지하철,0.894463
3041,노키즈 노키즈크루 ,0.261297
3042,노키즈 노키즈크루 nokidz nokidzcrew LMCRECORDS lmcrecords ,0.126790
3043,경산사동,0.342007
3044,울산 ,0.379187
3045,노키즈 노키즈크루 ,0.201835
3046,카나 시바이누 삼화지구애견카페 ,0.383384
3047,비밀의숲 범인 진짜일까요 하도리1091,0.612700
3048,제주,0.619324
3049,급 검색한 카페,0.153276
3050,유부녀들외출 백년만에 노치즈우리 서윤이 서빈이가 맘한쪽에 있지만오늘하루즐겨보자규 짱친 쩔친 노키즈 육아는남편빨 사랑해요 우리여보 윤식오빠 고마워 곧귀가한다 ,0.098770
3051,흐린 날씨에 여행 왔지만 흐린 날씨가 주는 또 다른 웅장함 현실판 수묵담채화 자연 예술작품 수묵담채화 현실판 여행 힐링 노키즈 노키즈크루 nokidz nokidzcrew ,0.200175
3052,해피엔딩 카페 ,0.414107
3053,스웩 연습실 ,0.256656
3054,여름 ,0.579451
3055,하도리1091,0.816929
3056,노키즈 삼화지구,0.437959
3057,노키즈 노키즈크루 ,0.209940
3058,덥다 여름 제대로 된 여름 오랜만 ,0.177649
3059,키친오즈 ,0.680389
3060,제주 ,0.317568
3061,동사마 머리 자르고 모르고 들어간 첫번째 간 집,0.223527
3062,하도리1091,0.854097
3063,가는곳,0.461541
3064,홍대 ,0.944252
3065,하도리1091,0.723167
3066,아주미들의 아점 ,0.238842
3067,퉤 가자,0.295870
3068,푸켓 ,0.910533
3069,날씨가 좋구만 회사 미팅하러 가는중 ,0.301596
3070,담엔 노키즈 외식 전집 ,0.413715
3071,여긴동남아 하도리1091,0.176546
3072,포항우현동 포항가볼만한곳 ,0.192449
3073,베베 문센동기모임 ,0.199011
3074,하도리1091,0.636246
3075,비오는 날 이런 날씨에도 아름다움은 존재한다 이쁘다 나만 그런가 혼자 감성 미친감성 비오는날 폭우 강가 연습실 ,0.223556
3076,하도리1091,0.672710
3077,노키즈,0.164365
3078,홍대 ,0.163998
3079,루프탑 ,0.389744
3080,하도리1091,0.852226
3081,나마스떼 하도리1091,0.682568
3082,nokidz nokidzcrew ,0.172509
3083,서울 지역 ,0.623729
3084,연습실 ,0.442023
3085,홍대 ,0.616883
3086,홍대 ,0.938689
3087,하도리1091,0.688524
3088,하도리1091,0.602349
3089,공원,0.737768
3090,하도리1091,0.840560
3091,영도 청학동 ,0.626677
3092,홍대 ,0.564344
3093,홍대 ,0.617602
3094,노키즈크루 노키즈 nokidz 공연 버스킹 공연은 관객분들이 주시는 것 늘 겸손한 마음으로 노력 노력 노력,0.258321
3095,연희동 ,0.641792
3096,헤이밍카페 ,0.315361
3097,칠곡 석적 모노블 정원카페 ,0.843630
3098,제주 ,0.651439
3099,하도리1091,0.579505
3100,하도리1091,0.798830
3101,코나하우스 남해펜션 전객실오션뷰 바닷가펜션 오션프론트 모래해수욕장도보3분 조식제공 모던 북유럽,0.154641
3102,제주 ,0.744411
3103,제주여행 성산회관,0.300488
3104,헤이밍 헤이밍,0.199663
3105,청평 가평 청평호 카페 라쿠나 ,0.379199
3106,하도리1091,0.856689
3107,5 29 월 낮12시 오픈해요 즐월들 하세요 어제 새벽2시까지 티비보다잤더니 비몽사몽 하도리1091,0.238811
3108,제주 ,0.403682
3109,홍대 ,0.959936
3110,기장,0.506253
3111,감바스 ,0.698624
3112,홍대 ,0.861338
3113,협소한공간,0.471146
3114,보문단지 호수뷰 2층,0.350770
3115,미얀미얀 afternoontea 비스포크 이봄출판사,0.209853
3116,홍대 ,0.899462
3117,하도리1091,0.887735
3118,카페,0.767681
3119,coinbanj 찡얼거릴때는 퇴장해주세여 아무튼 애기 데리고 노닥거리기에는 좋은 날씨다 새로 구입한 파라솔 테스트겸 노다민존 노키즈 는 아니에요,0.158549
3120,osaka 오사카,0.497652
3121,하도리1091,0.396804
3122,현대카드 현대카드쿠킹라이브러리 쿠킹라이브러리 ,0.266058
3123,경주 금성로242 ,0.551783
3124,노키즈 개스타그램 멍스타그램 ,0.246815
3125,하도리1091,0.866407
3126,카페로로 자매스타그램 ,0.308350
3127,코나하우스,0.812608
3128,도심속하루휴가 ,0.447532
3129,모델이세요 오늘 재료가 일찍 소진되어 식사 못하신분들 죄송합니다 내일은 넉넉히 준비하고 기다리겠습니다 감사합니다,0.181463
3130,강아지천국날씨좋고 소형견 노키즈 또복이 개들랜드 애견운동장 ,0.282679
3131,세러데이아일랜드 ,0.832526
3132,세러데이아일랜드 ,0.858147
3133,하도리1091,0.840230
3134,아이들 운동회,0.326015
3135,하도리1091,0.829671
3136,벚꽃우유 말차우유 ,0.231242
3137,모든 것이 쨍하니 반짝이는 봄날 저희 내일부터 이틀간 쉽니다4 25 화 4 26 수 임시휴무,0.153287
3138,6명이상 단체 손님 모시기엔 부족한 곳,0.226409
3139,하도리1091,0.841169
3140,미래 ,0.254825
3141,부산 틈카페 ,0.354273
3142,하도리1091,0.438976
3143,하도리1091,0.885273
3144,하도리1091,0.870785
3145,제주도 ,0.809774
3146,하도리1091,0.836164
3147,제주 동춘스테이 외부 토로와 제주 돌벽의 만남 자연에서얻은재료 작가님의섬세한터치 제주전통돌집,0.235188
3148,하도리1091,0.714603
3149,하도리1091,0.883029
3150,하도리1091,0.865535
3151,커밍순 통기타 식당 ,0.342757
3152,하도리1091,0.800252
3153,하도리1091,0.852547
3154,하도리1091,0.832590
3155,부산 부산진구 서면 전포 전포카페거리 ,0.785572
3156,하도리1091,0.839593
3157,하도리1091,0.872649
3158,제주도카페추천 ,0.441456
3159,하도리1091,0.841462
3160,노키즈 nokids lasalsa ,0.198862
3161,김해 김해카페 ,0.213153
3162,하도리1091,0.804967
3163,하도리1091,0.827623
3164,프랑스,0.253239
3165,하도리1091,0.864676
3166,하도리1091,0.731438
3167,경주 클레어 까페 ,0.480916
3168,경주 까페 클레어 일요일 느긋한 휴일 노키즈 얘들아 미안 간만에 암마도 좀 쉬자,0.136641
3169,minjung35 하도리1091,0.494303
3170,제주 비스트로더반 ,0.572517
3171,부산 노키즈 수제우유 부산,0.511567
3172,노키즈 애기대신 강아지 내새끼,0.252581
3173,노키즈 ,0.433021
3174,하도리,0.443907
3175,전포동맛집 ,0.200088
3176,노키즈카페 ,0.451092
3177,노키드아지트 딩크족 딩크족일상 딩펫족 노키드 노키즈 나혼자산다,0.367320
3178,카페 벙개 신사동 배러댄비프 남양주 트윈트리 ,0.188415
3179,노키드 노키즈 노키드아지트,0.242080
3180,노키드 노키즈 노키드아지트,0.213192
3181,노키드 노키즈 노키드아지트 딩크족 딩펫족 싱글족 나혼자산다,0.170349
3182,꼬불꼬불길 ,0.492118
3183,세화의 어느카페 ,0.718367
3184,신세계백화점 대구 ,0.486876
3185,암웨이 ,0.539762
3186,제주도 jeju 제주카페 숲속 조용한 로스터리카페 커피맛이멜로 12월31일 제주 ,0.270817
3187,제주도 jeju 제주카페 숲속 조용한 로스터리카페 커피맛이멜로 12월31일 제주 ,0.285464
3188,민스크 헌팅트로피 ,0.152429
3189,줌스타그램 마틴커피로스터스 노키즈 전포동카페 서면 부산 ,0.305201
3190,부산,0.851272
3191,대구,0.791249
3192,섰다제주도,0.391536
3193,제주 ,0.611829
3194,제주 ,0.764410
3195,천안풍경캠핑장 ,0.797206
3196,노키즈 스트롤링커피,0.315170
3197,노키즈 느릿느릿 행복,0.223626
3198,코스타리카 ,0.890804
3199,구미카페 칠곡카페 왜관카페 석적카페 모노블 ,0.260298
3200,부산 ,0.910338
3201,기장 일광 구르메집 ,0.396936
3202,제주,0.242345
3203,노키즈 카페 ,0.720867
3204,노키즈 카페 ,0.173734
3205,대곡역 ,0.544810
3206,셀피 셀스타그램 노키즈존 노키즈 민박 펜션 ,0.348554
3207,노키즈 레스토랑이라애엄니는 날 잡고 맘 크게 먹어야 갈수 있는곳 ,0.585420
3208,앵그리버드 영화 앵그리버드더무비 애니메이션 ,0.304548
3209,www mom25 com ,0.576276
3210,거제도맛집 거제도맛집 ,0.579067
3211,노키즈 까페아님,0.637078
3212,창원카페 Bee카페 카페Bee 엄만가되니,0.275041
3213,남양주 ,0.688004
3214,we are heading to our private hiking tour How fun hiking sanfrancisco girlstrip exciting 일상 ,0.210375
3215,베가스 ,0.486901
3216,씁슬한이곳 ,0.179091
3217,워요카메라360 아줌마넷,0.534348
3218,노키즈 카페,0.432660
3219,노키즈 두번째 정기모임감성홀릭 소녀감성오빠 멋짐,0.143099
3220,대구 ,0.401888
3221,송정 ,0.556099
3222,노키즈 추석 병원 ,0.589046
3223,룸,0.751702
3224,노키즈 조카사랑 악마 정서불안 가만있질못해 무럭무럭 건강하게만,0.237482
3225,남양주 수동면 ,0.268968
3226,노키즈 까페이해감 근데 이 fuck염에 거기만큼시원한곳이 읍는데,0.304245
3227,발리 누사두아 ,0.422899
3228,노키즈 졸려요,0.231466
3229,노키즈 ,0.525063
3230,노키즈 번캠,0.351100
3231,가능루프탑,0.773417
3234,디딤돌,0.568774
3237,서울 강서구 오쇠동 114 7 11 00 21 00 주차 완전 가능 발렛비 없음 애견동반가능 유아동반가능 애견놀이터만 ,0.609966
3239,광명카페 ,0.805325
3242,대관문,0.761616
3243,현대백화점 ,0.610393
3244,에버랜드 ,0.987283
3245,예약필수 요리주점 ,0.491530
3246,대구 ,0.405131
3247,대구수성구 카페오기 동대구로12안길9 또가고싶다그램 또먹고싶다그램 노키즈존 농담 젤작은방분위기좋음 멋진 잘생긴사장님 지산동995 2 지산동 지산동카페,0.452931
3248,연천캠핑장 우니메이카 연천점 ,0.369225
3250,빛담 카페,0.955789
3251,수목휴무,0.373431
3252,또 가고 싶은데 ,0.368387
3253,또 가고 싶은데 ,0.237106
3254,틴더타운,0.865665
3255,아쉽정원,0.992042
3256,이끼베이커리 ,0.688990
3257,파주카페추천 ,0.501441
3258,장기식당 ,0.807058
3259,대관문,0.579633
3260,용인애견카페 ,0.614605
3261,카페 2층,0.672185
3262,오픈깡총깡총 토끼같은 귀여운 망개 posted smile manggae,0.494967
3263,초록초록 시골뷰,0.318133
3264,백년유자 남해카페 ,0.394156
3265,남해카페,0.934140
3266,한옥카페 ,0.755520
3267,동탄근교카페 오산카페 ,0.535431
3268,용인애견카페 ,0.299600
3269,강남역 12번 출구쪽,0.730782
3270,고촌의 조용하고 고즈넉한 분위기 카페 bake29s 마치 정원 딸린 집에 살면 이런 느낌일까 하고 상상하게 되는 뷰 카페 주변이 온통 초록 푸릇해서 기분이 좋아진다 재재방문하는 단골카페 점점 북적인다 노키즈존 키즈존 애견동반카페 까지 다 가능한 유일한 카페다 ,0.238334
3272,구리,0.381506
